purchase_value,device_id,source,browser,age,ip_address,class,country,time_since_signup,purchase_hour,purchase_dayofweek,signup_hour,device_id_freq,ip_address_freq,country_freq,source_freq,browser_freq,device_fraud_rate_train,country_fraud_rate_train,device_id_count_1d,device_id_count_7d,device_id_count_30d,ip_address_count_1d,ip_address_count_7d,ip_address_count_30d,device_id_fraud_count_7d
41.0,80843,2,4,54.0,858266628.89801,1,171,5899561.0,17,0,10,1,1,3114,42439,17196,0.2618100000945367,0.1319560307792777,0,0,0,0,0,0,0
34.0,48185,2,0,47.0,776753481.930526,0,133,2201010.0,17,0,5,1,1,509,42439,43149,0.09514333342787,0.0614219066158895,0,0,0,0,0,0,0
31.0,30882,1,1,32.0,1498525636.02667,0,60,4458248.0,17,0,2,1,1,2199,21461,17231,0.09514333342787,0.1182263430129615,0,0,0,0,0,0,0
30.0,953,0,0,38.0,3603009940.87668,0,172,5404462.0,17,0,4,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
56.0,108698,2,0,51.0,3516386408.59925,0,172,73457.0,17,0,21,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
17.0,44943,0,2,30.0,3984713629.79334,0,167,4989162.0,17,0,23,1,1,15338,41879,25624,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
34.0,98461,2,1,21.0,2391524987.45755,0,32,4149822.0,17,0,16,1,1,2141,42439,17231,0.09514333342787,0.1461187604848868,0,0,0,0,0,0,0
33.0,113016,0,2,24.0,3531118875.3035,0,88,2953559.0,17,0,13,1,1,2872,41879,25624,0.09514333342787,0.1117729787975555,0,0,0,0,0,0,0
38.0,21998,0,0,23.0,3993842363.65548,0,167,1625983.0,17,0,22,1,1,15338,41879,43149,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
9.0,31275,0,2,25.0,1659994760.22445,0,172,5878161.0,17,0,16,1,1,40823,41879,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
9.0,59785,0,2,36.0,2991228186.57497,0,139,291517.0,17,0,8,1,1,1090,41879,25624,0.09514333342787,0.0936720182653581,0,0,0,0,0,0,0
51.0,103967,0,0,36.0,351689735.307189,0,172,8117159.0,17,0,19,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
24.0,28480,0,1,27.0,3849012314.32318,0,167,3600374.0,17,0,1,1,1,15338,41879,17231,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
72.0,93208,2,0,24.0,653846121.707422,0,172,5538189.0,17,0,15,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
29.0,130258,0,4,42.0,584078911.8893089,0,172,4333860.0,17,0,14,1,1,40823,41879,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
46.0,80587,0,4,44.0,1861488412.6694105,0,36,5136166.0,17,0,7,1,1,8334,41879,17196,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
87.0,41500,2,4,34.0,3710676674.5235896,1,84,2446099.0,17,0,10,1,1,5141,42439,17196,0.2618100000945367,0.1207871861641211,0,0,0,0,0,0,0
19.0,16101,0,2,23.0,2864596813.74179,0,172,2891812.0,17,0,6,1,1,40823,41879,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
49.0,33917,2,0,36.0,1794975319.65348,0,88,2621473.0,17,0,9,1,1,2872,42439,43149,0.09514333342787,0.1117729787975555,0,0,0,0,0,0,0
56.0,63342,2,1,31.0,412372957.016858,0,172,6178343.0,18,0,5,1,1,40823,42439,17231,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
24.0,75262,0,0,30.0,2573455987.15508,0,36,2603411.0,18,0,14,1,1,8334,41879,43149,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
61.0,73699,1,0,31.0,654484168.638634,0,84,6006034.0,18,0,5,1,1,5141,21461,43149,0.09514333342787,0.1207871861641211,0,0,0,0,0,0,0
15.0,32645,0,1,36.0,43115921.7369911,0,78,5717658.0,18,0,13,1,1,285,41879,17231,0.09514333342787,0.1330029655191973,0,0,0,0,0,0,0
43.0,108839,2,4,25.0,1790620153.1942198,0,84,4778263.0,18,0,10,1,1,5141,42439,17196,0.09514333342787,0.1207871861641211,0,0,0,0,0,0,0
39.0,99515,0,4,46.0,2765406917.9253,0,172,4452950.0,18,0,5,1,1,40823,41879,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
17.0,37046,1,0,23.0,3663628222.93396,0,36,7445498.0,18,0,14,1,1,8334,21461,43149,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
11.0,2071,0,1,26.0,1065707313.12844,0,172,5024689.0,18,0,14,1,1,40823,41879,17231,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
19.0,67505,1,2,22.0,432092184.471861,0,171,1633254.0,18,0,20,1,1,3114,21461,25624,0.09514333342787,0.1319560307792777,0,0,0,0,0,0,0
83.0,32463,2,0,23.0,1369636717.73101,0,169,8261178.0,18,0,3,1,1,298,42439,43149,0.09514333342787,0.1602998679886707,0,0,0,0,0,0,0
42.0,111394,0,2,37.0,1137484093.7632,0,172,5343430.0,18,0,22,1,1,40823,41879,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
65.0,123441,0,0,23.0,46477789.7084382,1,82,5425324.0,18,0,23,2,1,1356,41879,43149,0.2244085715096029,0.1018154739166548,0,0,0,0,0,0,0
58.0,87941,0,0,49.0,487689230.5330191,0,172,6529677.0,18,0,4,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
23.0,56258,0,4,27.0,1190600644.7134302,0,172,7922872.0,18,0,1,1,1,40823,41879,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
22.0,7457,1,0,32.0,33775579.90530769,0,60,4566176.0,18,0,22,1,1,2199,21461,43149,0.09514333342787,0.1182263430129615,0,0,0,0,0,0,0
32.0,33993,2,2,44.0,654180389.9218731,0,172,8318278.0,18,0,12,13,13,40823,42439,25624,0.6983811111426234,0.1160862853923916,0,0,0,0,0,0,0
30.0,5241,0,4,45.0,2949115315.0186896,0,88,7100040.0,18,0,14,1,1,2872,41879,17196,0.09514333342787,0.1117729787975555,0,0,0,0,0,0,0
30.0,123680,0,0,20.0,2671426983.50206,0,124,3402246.0,18,0,9,1,1,433,41879,43149,0.09514333342787,0.1565544748871397,0,0,0,0,0,0,0
33.0,23647,2,2,35.0,196134539.008689,0,172,889441.0,18,0,11,1,1,40823,42439,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
18.0,36964,0,0,38.0,786895976.4362509,0,118,1466126.0,18,0,19,1,1,1152,41879,43149,0.09514333342787,0.0808736905795741,0,0,0,0,0,0,0
43.0,90445,2,4,37.0,3156838350.03974,0,165,368825.0,18,0,12,1,1,398,42439,17196,0.09514333342787,0.0857837717135663,0,0,0,0,0,0,0
41.0,123277,1,3,36.0,107347815.484384,0,172,5097949.0,18,0,18,1,1,40823,21461,2579,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
43.0,22687,2,2,29.0,3617278529.79184,0,172,1430408.0,19,0,5,1,1,40823,42439,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
11.0,56303,0,4,35.0,3900872865.5797,0,167,3297122.0,19,0,15,1,1,15338,41879,17196,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
35.0,33477,1,0,42.0,309856758.261567,0,172,4958856.0,19,0,9,1,1,40823,21461,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
52.0,114645,0,1,25.0,784072198.153034,0,133,7954419.0,19,0,17,1,1,509,41879,17231,0.09514333342787,0.0614219066158895,0,0,0,0,0,0,0
35.0,61969,0,0,40.0,3137664998.1807,0,24,2773331.0,19,0,16,1,1,2068,41879,43149,0.09514333342787,0.1112256922337516,0,0,0,0,0,0,0
35.0,11594,1,2,30.0,1138793605.13608,0,135,3514434.0,19,0,3,1,1,17,21461,25624,0.09514333342787,0.0259481818439645,0,0,0,0,0,0,0
50.0,49584,1,0,40.0,1978785293.42688,0,76,7231280.0,19,0,2,1,1,916,21461,43149,0.09514333342787,0.1450280781765116,0,0,0,0,0,0,0
52.0,82822,0,0,36.0,720333799.868186,0,36,8114245.0,19,0,21,8,8,8334,41879,43149,0.5823738461974786,0.1040377575249511,0,0,0,0,0,0,0
82.0,46454,2,2,38.0,3058987457.21948,0,36,2080394.0,19,0,17,1,1,8334,42439,25624,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
44.0,121958,0,0,40.0,688818435.616575,0,151,3340278.0,19,0,3,1,1,596,41879,43149,0.09514333342787,0.1024473544102616,0,0,0,0,0,0,0
50.0,135674,0,2,41.0,3693171740.02026,0,84,1806039.0,19,0,21,1,1,5141,41879,25624,0.09514333342787,0.1207871861641211,0,0,0,0,0,0,0
17.0,63600,0,2,26.0,640393973.192826,0,172,8612736.0,19,0,3,14,14,40823,41879,25624,0.714255789503538,0.1160862853923916,0,0,0,0,0,0,0
60.0,89549,0,1,36.0,1925784671.05646,0,88,2689533.0,19,0,16,1,1,2872,41879,17231,0.09514333342787,0.1117729787975555,0,0,0,0,0,0,0
32.0,27331,0,1,37.0,4146919858.10166,0,167,3594035.0,19,0,5,1,1,15338,41879,17231,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
15.0,133183,0,2,41.0,3238981600.71245,0,156,433252.0,19,0,19,1,1,764,41879,25624,0.09514333342787,0.150287204161986,0,0,0,0,0,0,0
29.0,82593,2,1,28.0,4071401077.2943296,0,167,1524136.0,19,0,4,1,1,15338,42439,17231,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
9.0,90565,2,4,24.0,1861610159.843089,0,36,8762693.0,19,0,9,1,1,8334,42439,17196,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
44.0,135679,2,2,24.0,2409321833.5245,0,172,1310492.0,19,0,15,1,1,40823,42439,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
37.0,75451,0,0,32.0,152297017.152859,0,172,4236316.0,19,0,19,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
9.0,81532,2,1,24.0,1287715303.8324,0,172,3964511.0,19,0,22,1,1,40823,42439,17231,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
31.0,34944,0,2,41.0,2062193672.13402,0,36,6672210.0,19,0,14,1,1,8334,41879,25624,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
30.0,27965,2,1,25.0,3032258575.39952,0,73,4944543.0,19,0,14,2,1,347,42439,17231,0.08155142865246,0.1465081250016114,0,0,0,0,0,0,0
22.0,39071,1,2,55.0,1986985184.79827,0,84,4204482.0,19,0,3,1,1,5141,21461,25624,0.09514333342787,0.1207871861641211,0,0,0,0,0,0,0
39.0,28704,0,2,20.0,879365705.191188,0,172,1779984.0,19,0,5,1,1,40823,41879,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
13.0,63164,2,2,26.0,922335705.066443,0,172,1303364.0,19,0,17,1,1,40823,42439,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
31.0,88499,0,0,28.0,3780465058.7721896,0,167,6601571.0,19,0,10,1,1,15338,41879,43149,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
46.0,47364,0,4,32.0,1930813357.6531105,0,88,1093550.0,20,0,4,1,1,2872,41879,17196,0.09514333342787,0.1117729787975555,0,0,0,0,0,0,0
75.0,19751,2,0,53.0,3994215557.08636,0,167,2518606.0,20,0,16,1,1,15338,42439,43149,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
68.0,108084,2,0,35.0,1169840472.30537,0,172,6481029.0,20,0,19,2,1,40823,42439,43149,0.08155142865246,0.1160862853923916,0,0,0,0,0,0,0
16.0,127601,2,0,26.0,399536153.430652,0,172,5534437.0,20,0,18,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
78.0,10467,0,0,29.0,3152856770.58404,0,107,1223345.0,20,0,16,1,1,781,41879,43149,0.09514333342787,0.1686652162857089,0,0,0,0,0,0,0
23.0,126433,2,0,26.0,2070313922.23395,0,7,485409.0,20,0,5,1,1,1271,42439,43149,0.09514333342787,0.1133000470223881,0,0,0,0,0,0,0
29.0,44210,2,2,42.0,3610340946.58035,1,172,6974901.0,20,0,2,1,1,40823,42439,25624,0.2618100000945367,0.1160862853923916,0,0,0,0,0,0,0
54.0,90470,0,1,24.0,4129960131.2766,0,167,2697497.0,20,0,14,1,1,15338,41879,17231,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
31.0,52941,0,0,28.0,1755548996.47905,0,32,3265447.0,20,0,1,1,1,2141,41879,43149,0.09514333342787,0.1461187604848868,0,0,0,0,0,0,0
52.0,48335,2,0,42.0,2734852315.75729,0,172,6057296.0,20,0,17,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
35.0,67903,2,0,38.0,3499625499.27767,0,172,2708682.0,20,0,11,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
28.0,86336,2,2,35.0,2250426525.4848,0,64,1043120.0,20,0,18,1,1,2551,42439,25624,0.09514333342787,0.0839479107983439,0,0,0,0,0,0,0
27.0,61754,2,4,22.0,1820458753.79956,0,172,1626984.0,20,0,0,1,1,40823,42439,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
32.0,126762,0,0,48.0,316111269.560644,0,172,6847211.0,20,0,14,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
28.0,2524,2,4,46.0,1462993177.2927,0,47,3868533.0,20,0,2,2,1,355,42439,17196,0.08155142865246,0.19880794444602,0,0,0,0,0,0,0
81.0,217,2,4,26.0,128919029.831452,0,172,7821024.0,20,0,8,1,1,40823,42439,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
32.0,85333,1,4,31.0,664870304.518699,0,36,6715441.0,20,0,3,1,1,8334,21461,17196,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
55.0,69179,0,0,39.0,2698610185.95431,0,46,7165810.0,20,0,22,1,1,246,41879,43149,0.09514333342787,0.1257803187273594,0,0,0,0,0,0,0
60.0,102686,0,2,28.0,1633629815.4911,0,172,7351506.0,20,0,18,1,1,40823,41879,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
23.0,41619,2,1,20.0,611751959.771473,0,36,4259087.0,20,0,13,1,1,8334,42439,17231,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
37.0,100068,2,0,20.0,1479564385.56538,0,82,5856531.0,20,0,2,1,1,1356,42439,43149,0.09514333342787,0.1018154739166548,0,0,0,0,0,0,0
45.0,132126,2,4,47.0,4199587144.27104,0,167,8693918.0,20,0,5,1,1,15338,42439,17196,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
49.0,56718,0,0,18.0,2679904876.33895,0,172,1368398.0,20,0,0,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
13.0,51584,2,2,27.0,4248307759.46472,0,167,6333258.0,20,0,13,1,1,15338,42439,25624,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
21.0,25157,2,0,35.0,4159190422.37028,0,167,7743786.0,21,0,6,1,1,15338,42439,43149,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
54.0,740,0,2,30.0,2445459600.50468,0,118,1605480.0,21,0,7,1,1,1152,41879,25624,0.09514333342787,0.0808736905795741,0,0,0,0,0,0,0
21.0,91486,2,0,34.0,3622543905.2397103,0,172,2969045.0,21,0,12,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
39.0,134066,0,4,26.0,3733082122.76332,0,36,4834847.0,21,0,22,1,1,8334,41879,17196,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
39.0,46189,0,0,35.0,3477860895.06494,0,172,1426450.0,21,0,9,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
60.0,48680,2,3,37.0,617900788.105596,0,36,5970385.0,21,0,18,1,1,8334,42439,2579,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
28.0,129648,0,4,21.0,542191379.807875,0,172,8499967.0,21,0,12,1,1,40823,41879,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
21.0,67183,2,2,38.0,501626907.155394,0,172,6433653.0,21,0,10,1,1,40823,42439,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
11.0,53269,1,3,36.0,1555531086.06901,0,60,1055693.0,21,0,16,1,1,2199,21461,2579,0.09514333342787,0.1182263430129615,0,0,0,0,0,0,0
39.0,108989,2,1,24.0,4030350250.85834,0,167,4707068.0,21,0,9,1,1,15338,42439,17231,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
48.0,12239,0,0,41.0,3856264973.414321,0,167,6349489.0,21,0,9,1,1,15338,41879,43149,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
32.0,83251,0,1,35.0,2018174721.96232,0,84,3389209.0,21,0,15,1,1,5141,41879,17231,0.09514333342787,0.1207871861641211,0,0,0,0,0,0,0
30.0,54006,2,2,24.0,2961997020.4875,0,60,4333738.0,21,0,17,2,1,2199,42439,25624,0.08155142865246,0.1182263430129615,0,0,0,0,0,0,0
11.0,67648,2,4,38.0,3544845009.56048,0,159,5790245.0,21,0,21,1,1,850,42439,17196,0.09514333342787,0.0942349239772716,0,0,0,0,0,0,0
19.0,129004,0,4,40.0,1120570061.57729,0,172,3744799.0,21,0,13,1,1,40823,41879,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
16.0,89762,1,0,37.0,3808403350.89991,0,167,6184125.0,21,0,7,1,1,15338,21461,43149,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
52.0,75630,2,0,39.0,1683093571.69969,0,167,6069326.0,21,0,15,1,1,15338,42439,43149,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
34.0,31263,1,0,35.0,2941640927.06142,0,36,4954329.0,21,0,13,1,1,8334,21461,43149,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
43.0,125901,0,2,37.0,2407355231.09385,0,84,7106692.0,21,0,15,1,1,5141,41879,25624,0.09514333342787,0.1207871861641211,0,0,0,0,0,0,0
15.0,69853,1,4,39.0,407920369.211088,0,32,2942322.0,21,0,20,1,1,2141,21461,17196,0.09514333342787,0.1461187604848868,0,0,0,0,0,0,0
35.0,109803,0,2,42.0,3182796711.6494603,0,107,3023849.0,22,0,22,2,1,781,41879,25624,0.08155142865246,0.1686652162857089,0,0,0,0,0,0,0
22.0,119132,0,0,32.0,2658580361.97425,0,172,6446420.0,22,0,7,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
31.0,57449,2,0,32.0,3521818757.98991,1,172,6734484.0,22,0,23,2,1,40823,42439,43149,0.2244085715096029,0.1160862853923916,0,0,0,0,0,0,0
74.0,41970,2,2,33.0,582867001.750607,0,172,3556647.0,22,0,18,1,1,40823,42439,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
30.0,42262,1,1,25.0,3552168876.7256203,0,88,4174048.0,22,0,14,1,1,2872,21461,17231,0.09514333342787,0.1117729787975555,0,0,0,0,0,0,0
58.0,106813,0,0,37.0,2300487069.25598,0,172,8288675.0,22,0,23,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
59.0,38515,2,2,18.0,3624903343.2665296,0,172,3532025.0,22,0,1,1,1,40823,42439,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
25.0,71494,0,0,30.0,1640798448.06174,0,172,1043712.0,22,0,20,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
31.0,104107,0,0,23.0,914839003.200962,0,172,2518526.0,22,0,18,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
83.0,38693,1,0,34.0,1165498512.24669,0,172,8512085.0,22,0,9,1,1,40823,21461,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
16.0,93907,2,0,44.0,1814453559.07002,0,172,5338123.0,22,0,3,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
55.0,110047,0,0,25.0,3374241585.01299,0,24,5018395.0,22,0,20,1,1,2068,41879,43149,0.09514333342787,0.1112256922337516,0,0,0,0,0,0,0
42.0,111449,0,0,31.0,1202516571.2993,0,172,8830173.0,22,0,17,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
39.0,44304,0,2,41.0,1628885242.86908,0,172,3933915.0,22,0,9,1,1,40823,41879,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
12.0,38168,2,2,33.0,4271194526.89353,0,167,3707796.0,22,0,0,2,1,15338,42439,25624,0.08155142865246,0.1050362288992092,0,0,1,0,0,0,0
27.0,54154,2,0,18.0,3770018295.97299,0,167,4040934.0,22,0,3,1,1,15338,42439,43149,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
45.0,20179,2,0,27.0,468827093.40572,0,159,7335995.0,22,0,0,1,1,850,42439,43149,0.09514333342787,0.0942349239772716,0,0,0,0,0,0,0
12.0,45348,0,1,34.0,2163312557.99973,0,172,4356358.0,22,0,12,1,1,40823,41879,17231,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
22.0,86639,2,4,34.0,612324232.300838,0,36,7545111.0,22,0,14,1,1,8334,42439,17196,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
17.0,76493,2,2,29.0,3517834721.57398,0,172,2455976.0,22,0,12,1,1,40823,42439,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
46.0,132371,2,0,38.0,1484727241.11717,0,60,6977564.0,22,0,4,1,1,2199,42439,43149,0.09514333342787,0.1182263430129615,0,0,0,0,0,0,0
43.0,102302,2,2,51.0,3056277662.3663,0,36,7628138.0,22,0,15,1,1,8334,42439,25624,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
47.0,40869,0,0,19.0,1226090851.11851,0,172,8855627.0,22,0,10,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
49.0,48859,0,0,34.0,416006409.8050741,0,32,687124.0,22,0,0,1,1,2141,41879,43149,0.09514333342787,0.1461187604848868,0,0,0,0,0,0,0
17.0,26346,0,4,41.0,658540330.239848,0,36,3643659.0,22,0,18,1,1,8334,41879,17196,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
92.0,17361,2,0,37.0,920727572.419902,0,172,4170121.0,22,0,16,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
34.0,124571,2,0,34.0,1191193088.28467,0,172,2277007.0,22,0,14,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
13.0,115935,1,4,21.0,2326462645.56699,0,172,8182267.0,22,0,6,1,1,40823,21461,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
47.0,132725,2,0,20.0,3146982382.167011,0,107,7451559.0,22,0,17,1,1,781,42439,43149,0.09514333342787,0.1686652162857089,0,0,0,0,0,0,0
64.0,23385,2,4,41.0,2784026640.2246103,0,7,4856552.0,23,0,18,2,1,1271,42439,17196,0.08155142865246,0.1133000470223881,0,0,0,0,0,0,0
18.0,26298,2,0,34.0,1487763230.56407,0,60,3964684.0,23,0,1,1,1,2199,42439,43149,0.09514333342787,0.1182263430129615,0,0,0,0,0,0,0
38.0,7595,2,0,51.0,4268763358.44078,0,167,1938686.0,23,0,12,1,1,15338,42439,43149,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
55.0,17147,2,3,34.0,3500791900.15408,0,172,6685072.0,23,0,14,1,1,40823,42439,2579,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
10.0,78975,2,3,34.0,1327299593.6779802,0,82,2788106.0,23,0,16,1,1,1356,42439,2579,0.09514333342787,0.1018154739166548,0,0,0,0,0,0,0
36.0,120043,0,1,32.0,839520997.571583,0,172,7379019.0,23,0,13,1,1,40823,41879,17231,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
28.0,60367,0,0,42.0,640890256.221839,0,172,3838434.0,23,0,13,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
27.0,72540,2,2,39.0,3663902241.40324,0,36,7472096.0,23,0,11,1,1,8334,42439,25624,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
25.0,80154,2,0,25.0,956157136.817187,0,172,7624314.0,23,0,17,1,1,40823,42439,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
67.0,88952,1,4,20.0,1364363992.89486,0,15,604545.0,23,0,23,1,1,286,21461,17196,0.09514333342787,0.1600373195895781,0,0,0,0,0,0,0
23.0,105617,2,4,26.0,4057888652.51771,1,167,7307598.0,23,0,9,1,1,15338,42439,17196,0.2618100000945367,0.1050362288992092,0,0,0,0,0,0,0
18.0,12357,0,1,28.0,156995387.392346,0,172,7881580.0,23,0,18,2,1,40823,41879,17231,0.08155142865246,0.1160862853923916,0,0,0,0,0,0,0
47.0,61570,1,2,30.0,2557228700.18363,0,151,676608.0,23,0,3,1,1,596,21461,25624,0.09514333342787,0.1024473544102616,0,0,0,0,0,0,0
23.0,117851,0,0,34.0,475547824.217641,0,172,2480542.0,23,0,6,1,1,40823,41879,43149,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
61.0,110894,0,2,32.0,3601298470.26385,0,172,6047894.0,23,0,23,2,1,40823,41879,25624,0.2244085715096029,0.1160862853923916,0,0,0,0,0,0,0
39.0,43708,0,0,39.0,3814899968.49315,0,167,7894513.0,23,0,14,11,11,15338,41879,43149,0.6606787500354513,0.1050362288992092,0,0,0,0,0,0,0
76.0,48435,0,0,29.0,702318416.868898,0,161,759785.0,23,0,4,1,1,9,41879,43149,0.09514333342787,0.04077571432623,0,0,0,0,0,0,0
9.0,17500,1,0,33.0,4091087974.39825,0,167,6456271.0,23,0,6,1,1,15338,21461,43149,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
34.0,102685,0,2,30.0,4157371219.38496,0,167,7490784.0,23,0,7,1,1,15338,41879,25624,0.09514333342787,0.1050362288992092,0,0,0,0,0,0,0
69.0,67114,0,4,19.0,1273011432.35468,0,172,3751796.0,23,0,13,1,1,40823,41879,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
32.0,120718,2,2,25.0,2937234365.09437,0,36,4324662.0,23,0,22,1,1,8334,42439,25624,0.09514333342787,0.1040377575249511,0,0,0,0,0,0,0
37.0,14695,0,0,29.0,3317823636.03329,0,52,2635557.0,23,0,11,2,1,259,41879,43149,0.08155142865246,0.1498896212142697,0,0,0,0,0,0,0
33.0,260,1,4,38.0,2760338054.88595,0,156,158624.0,23,0,3,1,1,764,21461,17196,0.09514333342787,0.150287204161986,0,0,0,0,0,0,0
22.0,76874,0,2,30.0,213915976.851177,0,172,4592378.0,23,0,20,1,1,40823,41879,25624,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
43.0,63182,2,0,23.0,1435073984.29241,0,153,5179649.0,23,0,1,1,1,754,42439,43149,0.09514333342787,0.0850735968386919,0,0,0,0,0,0,0
70.0,81685,0,1,28.0,542721536.885651,0,172,2974154.0,23,0,13,1,1,40823,41879,17231,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
41.0,22048,2,4,29.0,3611167843.5388703,0,172,8629895.0,23,0,2,1,1,40823,42439,17196,0.09514333342787,0.1160862853923916,0,0,0,0,0,0,0
